No.,Data perangkat,Unit,Merk,Tipe,S/N,Lokasi,Data Pemeliharaan,IP
,"18"" LED",1,DELL,E1912Hf,CN-0657PN-64180-44U-0PZB,GATE 4A - DOMESTIK,,
,"18"" LED",1,DELL,E1912Hf,CN-0657PN-64180-44U-0NSB,OFFICE,,
,Thermal printer,1,Zebra ,GC 420d,53J131400863,CHECKIN 1,,
,Thermal printer,1,Zebra ,GC 420d,53J142901003,CHECKIN 2 ,,
,Thermal printer,1,Zebra ,GC 420d,53J141002278,CHECKIN 3,,
,Thermal printer,1,Zebra ,GC 420d,53J143900595,CHECKIN 4,,
,Thermal printer,1,Zebra ,GC 420d,53J141002263,CHECKIN 5,,
,Thermal printer,1,Zebra ,GC 420d,53J142900996,CHECKIN 6,,
7,Thermal printer,1,Zebra ,GC 420d,53J142900938,CHECKIN 7,,
,Thermal printer,1,Zebra ,GC 420d,53J134800951,CHECKIN 8,,
,Thermal printer,1,Zebra ,GC 420d,53J140901454,CHECKIN 9,,
,Thermal printer,1,Zebra ,GC 420d,53J134500623,CHECKIN 10,,
,Thermal printer,1,Zebra ,GC 420d,53J134702499,CHECKIN 11,,
,Thermal printer,1,Zebra ,GC 420d,53J134800936,CHECKIN 12,,
,Thermal printer,1,Zebra ,GC 420d,53J140901453,CHECKIN 13,,
,Thermal printer,1,Zebra ,GC 420d,53J134800943,CHECKIN 14,,
,Thermal printer,1,Zebra ,GC 420d,53J134800945,CHECKIN 15,,
,Thermal printer,1,Zebra ,GC 420d,53J131400876,CHECKIN 16,,
,Thermal printer,1,Zebra ,GC 420d,53J134500642,TRANSIT COUNTER,,
,Thermal printer,1,Zebra ,GC 420d,53J134702493,OFFICE,,
,Thermal printer,1,Zebra ,GC 420d,53J131400864,OFFICE,,
,Thermal printer,1,Zebra ,GC 420d,53J134800907,OFFICE,,
,Thermal printer,1,Zebra ,GC 420d,53J142901003,OFFICE,,
,Thermal printer,1,Zebra ,GC 420d,53J142901265,OFFICE,,
,Thermal printer,1,Zebra ,GC 420d,53J14410102,GUDANG ,,
,Thermal printer,1,Zebra ,GC 420d,53J143900557,GUDANG ,,
,Bagtag printer,1,Zebra ,GC 420d,53J134500641,CHECKIN 1,,
,Bagtag printer,1,Zebra ,GC 420d,53J134500639,CHECKIN 2,,
,Bagtag printer,1,Zebra ,GC 420d,53J134702492,CHECKIN 3,,
,Bagtag printer,1,Zebra ,GC 420d,53J131400881,CHECKIN 4,,
,Bagtag printer,1,Zebra ,GC 420d,53J140901475,CHECKIN 5,,
,Bagtag printer,1,Zebra ,GC 420d,53J134702502,CHECKIN 6,,
8,Bagtag printer,1,Zebra ,GC 420d,53J140901467,CHECKIN 7,,
,Bagtag printer,1,Zebra ,GC 420d,53J142900920,CHECKIN 8,,
,Bagtag printer,1,Zebra ,GC 420d,53J140901479,CHECKIN 9,,
,Bagtag printer,1,Zebra ,GC 420d,53J142900929,CHECKIN 10,,
,Bagtag printer,1,Zebra ,GC 420d,53J134800897,CHECKIN 11,,
,Bagtag printer,1,Zebra ,GC 420d,53J142901212,CHECKIN 12,,
,Bagtag printer,1,Zebra ,GC 420d,53J134702509,CHECKIN 13,,
,Bagtag printer,1,Zebra ,GC 420d,53J131400859,CHECKIN 14,,
,Bagtag printer,1,Zebra ,GC 420d,53J134702517,CHECKIN 15,,
,Bagtag printer,1,Zebra ,GC 420d,53J134500626,CHECKIN 16,,
,Bagtag printer,1,Zebra ,GC 420d,53J134500639,OFFICE ( HASIL PRINT BURAM ),,
,Bagtag printer,1,Zebra ,GC 420d,53J134500651,OFFICE,,
,Bagtag printer,1,Zebra ,GC 420d,53J134801882,OFFICE,,
,Bagtag printer,1,Zebra ,GC 420d,53J134702516,OFFICE,,
,PRINTER MANIFEST,1,Epson,TM L90,DEKG037109,Gate 3A,,
,PRINTER MANIFEST,1,Epson,TM L91,DEKG037133,Gate 4A,,
,PRINTER MANIFEST,1,Epson,TM L92,DEKG037142,Gate 4B,,
,PRINTER MANIFEST,1,Epson,TM L93,DEKG037138,Gate 5B,,
,PRINTER MANIFEST,1,Epson,TM L94,DEKG037102,GUDANG,,
,PRINTER MANIFEST,1,Epson,TM T88IV,NK6F002233,GATE 5A,,
9,PRINTER MANIFEST,1,Epson,TM T88IV,NK6F002234,OFFICE,,
,UPS 1500VA,1,APC,,3B1426X 12918,CHECKIN 1,,
,UPS 1500VA,1,APC,,3B1428X 10919,CHECKIN 2,,
,UPS 1500VA,  ,APC,,3B1417X 24238,CHECKIN 3,,
,UPS 1500VA,1,APC,,3B1428X 10930,CHECKIN 4,,
,UPS 1500VA,1,APC,,3B1428X 10909,CHECKIN 5,,
,UPS 1500VA,1,APC,,3B1426X 13218,CHECKIN 6,,
10,UPS 1500VA,1,APC,,3B1428X 10915,CHECKIN 7,,
,UPS 1500VA,1,APC,,3B1428X 10897,CHECKIN 8,,
,UPS 1500VA,1,APC,,3B1428X 10904,CHECKIN 9,,
,UPS 1500VA,1,APC,,3B1428X 10903,CHECKIN 10,,
,UPS 1500VA,1,APC,,3B1428X 10758,CHECKIN 11,,
,UPS 1500VA,1,APC,,3B1428X 10907,CHECKIN 12,,
,UPS 1500VA,1,APC,,3B1428X 10949,CHECKIN 13,,
,UPS 1500VA,1,APC,,3B1428X 10902,CHECKIN 14,,
,UPS 1500VA,1,APC,,3B1428X 10940,CHECKIN 15,,
,UPS 1500VA,1,APC,,3B1428X 10946,CHECKIN 16,,
,UPS 1500VA,1,APC,,3B1428X 10908,TRANSIT COUNTER,,
,UPS 1500VA,1,APC,,3B1428X 10927,GATE 3 - INTER,,
,UPS 1500VA,1,APC,,3B1428X 10905,GATE 4B - DOMESTIK,,
,UPS 1500VA,1,APC,,3B1428X 10931,GATE 5B - DOMESTIK,,
,UPS 1500VA,1,APC,,3B1418X 27204,GATE INTER,,
,UPS 1500VA,1,APC,,3B1428X 10953,OFFICE,,
,UPS 600VA,6,PASCAL,,WLC60AB503,GUDANG,,
,UPS 600VA,1,PASCAL,,WLD60AB572,OFFICE,,
,UPS 3000VA,1,APC,,AS1427134146,OFFICE,,
,UPS 3000VA,1,APC,,AS1426235339,OFFICE,,
,Scanner,1,Access,LSR-116,,GATE 3 Inter,,
,Scanner,1,Access,LSR-115,,GATE 4B - DOMESTIK,,
,Scanner,1,Access,LSR-114,,GATE 5A - DOMESTIK,,
,Scanner,1,Access,LSR-113,,GATE 5B - DOMESTIK,,
,Scanner,2,GM 7000,,,OFFICE,,
,Scanner,8,GM 7000,,,GUDANG,,
11,Kios,2,PylotKiosk,,,,,
,MONITOR PSC,1,PROLINK,,401401122201208,GUDANG,,
,MONITOR PSC,1,PROLINK,,401401122201222,GUDANG,,
,MONITOR PSC,1,PROLINK,,401401120601045,GUDANG,,
,MONITOR PSC,1,PROLINK,,401401122201219,GUDANG,,
,MONITOR PSC,1,PROLINK,,401401122201224,GUDANG,,
12,MONITOR PSC,1,PROLINK,,401401122201236,GUDANG,,
13,"MONITOR 18"" LED",1,DELL,E157FPC,CN-0FJ061-64180-74C-3HHA,GUDANG,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
14,,,,,,,,
