No.;Data perangkat;Unit;Merk;Tipe;S/N;Lokasi;Data Pemeliharaan;IP
;LCD;1;Dell;;CN-0657PN-64180-44U-0CBB;Counter14;;
;LCD;1;Dell;;CN-0657PN-64180-469-5Y7B;Counter15;;
;LCD;1;Dell;;CN-0657PN-64180-45R-16TB;Counter16;;
;LCD;1;Dell;;CN-0657PN-64180-4695-B1B;Counter17;;
;LCD;1;Dell;;CN-0657PN-64180-4695-BHB;Counter18;;
;LCD;1;Dell;;CN-0657PN-64180-4695-M2B;Counter19;;
;LCD;1;Dell;;CN-0657PN-64180-4695-XVB;Counter20;;
;LCD;1;Dell;;CN-657PN-64180-44U0-8YB;Counter21;;
;LCD;1;Dell;;CN-657PN-64180-44U0-94B;Counter22;;
;LCD;1;Dell;;CN-0657PN-64180-45R1-32B;Counter23;;
;LCD;1;Dell;;CN-657PN-64180-44U0-9PB;Counter24;;
;LCD;1;Dell;;CN-657PN-64180-44U0-9SB;Counter25;;
;LCD;1;Dell;;CN-657PN-64180-44U0-9VB;Counter26;;
;LCD;1;Dell;;CN-657PN64180-45R- 6LB;Counter27;;
;LCD;1;Dell;;CN-657PN-64180-44U0-AKB;Counter28;;
;LCD;1;Dell;;CN-657PN-64180-44U0-BBB;Counter29;;
;LCD;1;Dell;;CN-0657PN-64180-4695-YQB;Counter30;;
;LCD;1;Dell;;CN-657PN-64180-44U0-C1B;Counter31;;
;LCD;1;Dell;;CN-657PN-64180-44U0-D4B;Counter32;;
;LCD;1;Dell;;CN-657PN-64180-44U1-0EB;Counter33;;
;LCD;1;Dell;;CN-657PN-64180-44U1-1FB;Counter34;;
;LCD;1;Dell;;CN-657PN-64180-44U0-91B;Gate1;;
;LCD;1;Dell;;CN-0657PN-64180-4695-ZTB;Gate2;;
;LCD;1;Dell;;CN-657PN-64180-44U0-9MB;Gate3;;
;LCD;1;Dell;;CN-657PN-64180-44U0-9RB;Gate4;;
;LCD;1;Dell;;CN-657PN-64180-44U0-9UB;Gate5;;
;LCD;1;Dell;;CN-657PN64180-44U0-83B;Spare;;
;LCD;1;Dell;;CN-657PN-64180-44T2-RAU;Spare;;
;LCD;1;Dell;;CN-657PN-64180-44T2- RCU;Spare;;
;LCD;1;Dell;;CN-657PN-64180-44U0-BNB;Spare;;
;LCD;1;Dell;;CN-657PN-64180-45R1-7CB;Spare;;
;LCD;1;Dell;;CN-0657PN-64180-4695-YKB;Spare;;
;;;;;;;;
8;Thermal printer;1;Zebra;GC 420 D;53J1 4100 2239;Counter1;;
;Thermal printer;1;Zebra;GC 420 D;53J1 4100 2247;Counter2;;
;Thermal printer;1;Zebra;GC 420 D;53J1 4090 1420;Counter3;;
;Thermal printer;1;Zebra;GC 420 D;53J1 4100 2266;Counter4;;
;Thermal printer;1;Zebra;GC 420 D;53J1 4100 2249;Counter5;;
;Thermal printer;1;Zebra;GC 420 D;53J1 4090 1460;Counter6;;
;Thermal printer;1;Zebra;GC 420 D;53J1 4390 0639;Counter7;;
;Thermal printer;1;Zebra;GC 420 D;53J1 4390 0811;Counter8;;
;Thermal printer;1;Zebra;GC 420 D;53J1 4390 0660;Counter9;;
;Thermal printer;1;Zebra;GC 420 D;53J1 4390 0633;Counter10;;
;Thermal printer;1;Zebra;GC 420 D;53J1 4390 0642;Counter11;;
;Thermal printer;1;Zebra;GC 420 D;53J1 4390 0558;Counter12;;
;Thermal printer;1;Zebra;GC 420 D;53J1 4390 0648;Counter13;;
;Thermal printer;1;Zebra;GC 420 D;53J1 4390 0654;Counter14;;
;Thermal printer;1;Zebra;GC 420 D;53J1 4390  0560;Counter15;;
;Thermal printer;1;Zebra;GC 420 D;53J1 4390  0562;Counter16;;
;Thermal printer;1;Zebra;GC 420 D;53J1 4320 1053;Counter17;;
;Thermal printer;1;Zebra;GC 420 D;53J1 4390 0655;Counter18;;
;Thermal printer;1;Zebra;GC 420 D;53J1 4390  0657;Counter19;;
;Thermal printer;1;Zebra;GC 420 D;53J1 4390  0767;Counter20;;
;Thermal printer;1;Zebra;GC 420 D;53J1 4390  0579;Counter21;;
;Thermal printer;1;Zebra;GC 420 D;53J1 4390  0676;Counter22;;
;Thermal printer;1;Zebra;GC 420 D;53J1 4390  0640;Counter23;;
;Thermal printer;1;Zebra;GC 420 D;53J1 4390  0821;Counter24;;
;Thermal printer;1;Zebra;GC 420 D;53J1 4390 0612;Counter25;;
;Thermal printer;1;Zebra;GC 420 D;53J1 4390  0588;Counter26;;
;Thermal printer;1;Zebra;GC 420 D;53J1 4390  0567;Counter27;;
;Thermal printer;1;Zebra;GC 420 D;53J1 4390  0561;Counter28;;
;Thermal printer;1;Zebra;GC 420 D;53J1 4390  0583;Counter29;;
;Thermal printer;1;Zebra;GC 420 D;53J1 4320 1564;Counter30;;
;Thermal printer;1;Zebra;GC 420 D;53J1 4390 0576;Counter31;;
;Thermal printer;1;Zebra;GC 420 D;53J1 4390  0563;Counter32;;
;Thermal printer;1;Zebra;GC 420 D;53J1 4390  0586;Counter33;;
;Thermal printer;1;Zebra;GC 420 D;53J1 4320 1015;Counter34;;
;Thermal printer;1;Zebra;GC 420 D;53J1 4390  0830;Spare;;
;Thermal printer;1;Zebra;GC 420 D;53J1 4390  0622;Spare;;
;;;;;;;;
